"RFID","BARCODE","NAME","QTY ON HAND","BUY PRICE","SELL PRICE","CATEGORY","BARCODE TYPE","BATCH NUMBER"
"1A4000312687484000026250","10002180","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","26250"
"1A4000312687484000026251","10002181","SAMPLES WEIGHTED .5G",-1,0.01,0.01,"CANNIBIS","USER","26251"
"1A4000312687499000014988","10002182","BLUE KUDU 10MG ALPINE GLACIER",2,2.5,6,"CANNIBIS","USER","14988"
"1A4000312687499000014988","10002183","BLUE KUDU 10MG ALPINE GLACIER",2,2.5,6,"CANNIBIS","USER","M103R"
"1A400031266EF74000001489","10002184","PRE-ROLL TRIM- STERLE",0,1.23,6,"CANNIBIS","USER","001489"
"1A40003126874E4000004381","10002185","XG PLATINUM INFUSED BUD CCK",-1,10.71,25,"CANNIBIS","USER","005091"
"1A400031266EE7E000004209","10002186","PRE-ROLL FLO LIMON",0,3.14,10,"CANNIBIS","USER","FLOLIMON15516"
"1A40003126874EF000004068","10002187","SWEET 1G SYRINGE INDICA",0,22,60,"CANNIBIS","USER","ROI03235"
"1A40003126874EF000004069","10002188","SWEET 1G SYRINGE SATIVA",12,22,60,"CANNIBIS","USER","ROS03814"
"1A4000312687498000021518","10002189","NEOS LA CHOCOLATE 500MG CART.",1,18,45,"CANNIBIS","USER","112316RPR0001"
"1A4000312687498000021521","10002190","NEOS SWEET SWEET 500MG CART.",1,18,45,"CANNIBIS","USER","112316RPRSS"
"1A4000312687498000021520","10002191","NEOS PRES. KUSH 500MG CART.",1,18,45,"CANNIBIS","USER","111416RPRPRK"
"1A4000312687540000001945","10002192","QUEST SHATTER BLUE DREAM",0,17,50,"CANNIBIS","USER","011217X"
"1A4000312687540000001947","10002193","QUEST SHATTER GRAPE GOD BUD",0,17,50,"CANNIBIS","USER","011217C"
"1A4000312687540000001946","10002194","QUEST SHATTER WHITE ERKEL",0,17,50,"CANNIBIS","USER","011217B"
"1A4000312687540000001944","10002195","QUEST SHATTER GREASE MONKEY",0,12,30,"CANNIBIS","USER","122216B"
"1A400031268748F000009938","10002196","TR CONCENTRATE MOB BOSS",0,13,40,"CANNIBIS","USER","012317L"
"1A400031268748F000009935","10002197","TR CONCENTRATES GREEN CRACK",1,13,40,"CANNIBIS","USER","010217G"
"1A400031268748F000009934","10002198","TR CONCENTRATES STAR DAWG",0,14,40,"CANNIBIS","USER","091216D"
"1A400031268748F000009936","10002199","TR CONCENTRATES WHITE X CHEM",0,13,40,"CANNIBIS","USER","010517E"
"1A400031268748F000009937","10002200","TR CONCENTRATES BLUE DREAM",0,13,40,"CANNIBIS","USER","011217"
"1A400031266EE7E000004205","10002210","PRE-ROLL MONKEY BUISNESS",20,3.5,10,"CANNIBIS","USER","111"
"1A400031266EE7E000004202","10002211","PRE-ROLL JEDI -FLOWER",3,3,10,"CANNIBIS","USER","914"
"1A40003126874CA000006426","10002212","CAMPER MOB BOSS- 1G SHATTER",0,17,50,"CANNIBIS","USER","NEW5799"
"1A40003126874CA000006427","10002213","CAMPER SOUR D SHATTER -.25G",4,4.75,15,"CANNIBIS","USER","SCW5951"
"1A40003126874CA000006428","10002214","CAMPER GLASS SLIPP- 1G SHATTER",21,17,50,"CANNIBIS","USER","FH6067"
"1A40003126874CA000006429","10002215","CAMPER OG SIN- 1G SHATTER",0,17,50,"CANNIBIS","USER","LG5516"
"1A40003126874CA000006430","10002216","CAMPER HOLY GRAIL- 1G SHATTER",-1,17,50,"CANNIBIS","USER","JAB5947"
"1A40003126874CA000006432","10002217","CAMPER STRWBRY N SHATTER -.25G",0,4.75,15,"CANNIBIS","USER","NEW5803"
"1A40003126874CA000006431","10002218","CAMPER CHERRY D- 1G SHATTER",30,17,50,"CANNIBIS","USER","FH6069"
"1A400031266F0A3000000686","10002219","SOUR JOKER 7G",1,15.63,50,"CANNIBIS","USER","SOUR JOKER"
"1A400031266EEEB000009673","10002220","MOBB BOSS 7G",0,26.56,75,"CANNIBIS","USER","ROOM3HARVEST51916MB"
"1A400031266EEEB000009673","10002221","MOB BOSS 1G",0,3.79,12,"CANNIBIS","USER","ROOM3HARVEST51916"
"1A400031266EEEB000009673","10002222","MOB BOSS 3.5G",0,13.28,40,"CANNIBIS","USER","ROOM3HARVEST51916MB"
"1A400031266EEEB000009674","10002223","MOBB BOSS 7G",0,26.56,75,"CANNIBIS","USER","OOM3HARVESTED51916MB"
"1A400031266EEEB000009674","10002224","MOB BOSS 1G",0,3.79,12,"CANNIBIS","USER","ROOM3HARVESTED51916M"
"1A400031266EEEB000009674","10002225","MOB BOSS 3.5G",0,13.28,40,"CANNIBIS","USER","ROOM3HARVESTED51916M"
"1A400031266EEEB000009666","10002226","MOBB BOSS 7G",0,26.56,75,"CANNIBIS","USER","ROOM3HARVESTED51916M"
"1A400031266EEEB000009666","10002227","MOB BOSS 3.5G",0,13.28,40,"CANNIBIS","USER","ROOM3HARVESTED51916M"
"1A400031266EEEB000009666","10002228","MOB BOSS 1G",0,3.79,12,"CANNIBIS","USER","ROOMHARVESTED51916MB"
"1A400031266EEEB000009667","10002229","MOBB BOSS 7G",0,26.56,75,"CANNIBIS","USER","ROOM3HARVESTED51916M"
"1A400031266EEEB000009667","10002230","MOB BOSS 1G",0,3.79,12,"CANNIBIS","USER","ROOM3HARVESTED51916M"
"1A400031266EEEB000009667","10002231","MOB BOSS 3.5G",0,13.28,40,"CANNIBIS","USER","ROOM3HARVESTED51916M"
"1A400031266EDF6000013531","10002232","HARLEQUIN 1G",0,3.35,20,"CANNIBIS","USER","126127RF2HQ40"
"1A400031266EDF6000013531","10002233","HARLEQUIN 3.5G",0,11.72,60,"CANNIBIS","USER","126127RF2HQ40"
"1A40003126874AF000016832","10002234","CHEEBA SINGLE HYBRID",27,3,7,"CANNIBIS","USER","0090"
"1A4000312687540000001948","10002237","QUEST LIVE SUGAR PURPLE TRAINW",0,27,70,"CANNIBIS","USER","011117B"
"1A400031266EEF2000013304","10002247","CHEMDAWG 7G",4,21.875,110,"CANNIBIS","USER","CHEMDAWG4122616"
"1A400031266EEF2000013304","10002248","CHEMDAWG 3.5G",40,10.93,60,"CANNIBIS","USER","CHEMDAWG4122616"
"1A400031266EEF2000013304","10002249","CHEMDAWG 1G",29,3.125,20,"CANNIBIS","USER","CHEMDAWG4122616"
"1A4000312687484000025365","10002250","C. L. WAX SOUR RELIEF",0,15,40,"CANNIBIS","USER","CLR0015323349"
"1A4000312687540000001486","10002252","QUEST BUDDER LEMON SKUNK",0,17,50,"CANNIBIS","USER","123016Z"
"1A4000312687540000001484","10002253","QUEST BUDDER 303 KUSH",0,17,50,"CANNIBIS","USER","123016C"
"1A40003126874A6000013637","10002254","BOLDER WAX SOUR KUSH",0,12,30,"CANNIBIS","USER","3773"
"1A4000312687488000023226","10002255","PAX PODS TANGIE",4,30,70,"CANNIBIS","USER","161229"
"1A40003126874B3000044987","10002258","OPEN 150MG HYBRID CARTRIDGE",-1,12,25,"CANNIBIS","USER","424323943"
"1A40003126874B3000044988","10002259","OPEN 250MG INDICA CARTRIDGE",19,10,40,"CANNIBIS","USER","429874049"
"1A40003126874B3000044988","10002260","OPEN 250MG HYBRID CARTRIDGE",1,0.01,40,"CANNIBIS","USER","414664181"
"1A40003126874B3000044988","10002261","OPEN 250MG SATIVA CARTRIDGE",3,0.01,40,"CANNIBIS","USER","364903612"
"1A40003126874B3000044989","10002262","OPEN 500MG INDICA",11,25,70,"CANNIBIS","USER","429624032"
"1A400031266F0A3000000685","10002263","GSC 7G",0,15.63,110,"CANNIBIS","USER","GIRLSCOUTCOOKIES"
"1A40003126874E4000007040","10002264","PLATINUM ROLLS LA X HARLEQUIN",-4,12,25,"CANNIBIS","USER","6526"
"1A4000312687522000002538","10002265","WONDERLEAF 500MG MAZAR I SHARI",1,29.25,75,"CANNIBIS","USER","11281605"
"1A4000312687522000002536","10002266","WONDERLEAF 500MG GIRL SCOUT CO",0,29.25,75,"CANNIBIS","USER","11081602"
"1A4000312687522000002540","10002267","WONDERLEAF 500MG SOUR TANGIE",1,29.25,75,"CANNIBIS","USER","12191602"
"1A400031266EEF2000013342","10002268","BLUE DREAM 7G",14,20.31,110,"CANNIBIS","USER","13342"
"1A400031266EEF2000013342","10002269","BLUE DREAM 3.5G",66,10.16,60,"CANNIBIS","USER","13342"
"1A400031266EEF2000013342","10002271","BLUE DREAM 1G",62,2.9,20,"CANNIBIS","USER","13342"
"1A4000312687522000002544","10002272","WONDERLEAF 500MG BLUEBERRY HEA",1,29.25,75,"CANNIBIS","USER","12211601"
"1A4000312687522000002535","10002273","WONDERLEAF 250MG GIRL SCOUT CO",2,18,45,"CANNIBIS","USER","11231602"
"1A4000312687522000002543","10002274","WONDERLEAF 250MG BLUEBERRY HEA",0,18,45,"CANNIBIS","USER","12211601"
"1A4000312687522000002541","10002275","WONDERLEAF 250MG SOUR DIESEL",0,18,45,"CANNIBIS","USER","12201602"
"1A4000312687522000002539","10002276","WONDERLEAF 250MG SOUR TANGIE",-1,18,45,"CANNIBIS","USER","12191602"
"1A4000312687522000002537","10002277","WONDERLEAF 250MG MAZAR I SHARI",0,18,45,"CANNIBIS","USER","11281605"
"1A4000312687522000002542","10002278","WONDERLEAF 500MG SOUR DIESEL",-1,29.25,75,"CANNIBIS","USER","12201602"
"1A400031266EE7E000004206","10002279","PRE-ROLL AFGHANI GRAPEFRUIT-FL",15,3,10,"CANNIBIS","USER","4206"
"1A400031266EE7E000004210","10002280","PRE-ROLL MEDICINE MAN-FLOWER",-7,3.5,10,"CANNIBIS","USER","4210"
"1A400031266EE7E000004203","10002281","PRE-ROLL ALIEN DAWG",5,3.5,10,"CANNIBIS","USER","4203"
"1A400031266EEF2000013491","10002289","JILLYBEAN 1G",-2,2.9,12,"CANNIBIS","USER","BEAN10917"
"1A400031266EEF2000013491","10002290","JILLYBEAN 3.5G",1,10.16,40,"CANNIBIS","USER","BEAN10917"
"1A400031266EEF2000013491","10002291","JILLYBEAN 7G",-2,20.31,75,"CANNIBIS","USER","BEAN10917"
"1A40003126874E4000007039","10002292","PLATINUM ROLLS TANGIE X FLO",2,12,25,"CANNIBIS","USER","6755"
"1A4000312687484000026916","10002293","C. L. SHATTER JEDI",-1,15.5,40,"CANNIBIS","USER","CLR0022425858"
"1A4000312687484000026917","10002294","C. L. SHATTER JEDI BUBBA",1,15.5,40,"CANNIBIS","USER","CLR230"
"1A4000312687484000026918","10002295","C. L. SHATTER LEMON OG",1,15.5,40,"CANNIBIS","USER","CLR225"
"1A4000312687484000026919","10002296","C. L. SHATTER GG#4",0,15.5,40,"CANNIBIS","USER","CLR219"
"1A4000312687484000026920","10002297","C. L. SHATTER SOUR RELIEF",0,15.5,40,"CANNIBIS","USER","CLR226"
"1A4000312687484000026921","10002298","C. L. SHATTER ULTRA SONJA",0,15.5,40,"CANNIBIS","USER","CLR223"
"1A4000312687491000047334","10002300","CANNAPUNCH PINEAPPLE MANGO",21,11.75,25,"CANNIBIS","USER","37493"
"1A4000312687491000047335","10002301","CANNAPUNCH WATERMELON",7,11.75,25,"CANNIBIS","USER","36123"
"1A4000312687491000047336","10002302","CANNAPUNCH BLACK CHERRY",5,11.75,25,"CANNIBIS","USER","36123"
"1A4000312687491000047337","10002303","CANNAPUNCH BLUE RASPBERRY",11,11.75,25,"CANNIBIS","USER","33456"
"1A4000312687491000047338","10002304","HIGHLY EDIBLES PEACH PUCKS",24,10,25,"CANNIBIS","USER","36123"
"1A4000312687491000047339","10002305","HIGHLY EDIBLES WATERMELON PUCK",36,10,25,"CANNIBIS","USER","38990"
"1A4000312687491000047340","10002306","HIGHLY EDIBLES CHERRY PUCKS",1,10,25,"CANNIBIS","USER","37493"
"1A4000312687491000047341","10002307","HIGHLY EDIBLES STRAWBERRY PUCK",33,10,25,"CANNIBIS","USER","36000"
"1A4000312687491000047342","10002308","HIGHLY EDIBLES ASSORTED FRUITS",35,10,25,"CANNIBIS","USER","38992"
"1A4000312687491000047343","10002309","HIGHLY EDIBLES ASSORTED SOURS",37,10,25,"CANNIBIS","USER","35155"
"1A40003126874B5000007672","10002310","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","1042A"
"1A400031266EF49000001545","10002311","SOUR STAR 7G",0,28.13,75,"CANNIBIS","USER","SS121416"
"1A400031266EF49000001545","10002312","SOUR STAR 3.5G",0,14.06,40,"CANNIBIS","USER","SS121416"
"1A400031266EF49000001545","10002313","SOUR STAR 1G",0,4.02,12,"CANNIBIS","USER","SS121416"
"1A400031266F025000003315","10002314","BLACKBERRY BANANA KUSH 1G",0,3.79,20,"CANNIBIS","USER","RMEBK11917"
"1A400031266F025000003315","10002315","BLACKBERRY BANANA KUSH 3.5G",0,13.28,60,"CANNIBIS","USER","RMEBK11917"
"1A400031266F025000003315","10002316","BLACKBERRY BANANA KUSH 7G",0,26.56,110,"CANNIBIS","USER","RMEBK11917"
"1A40003126874E4000007038","10002317","PLATINUM ROLLS GHOST/KONG",1,12,25,"CANNIBIS","USER","6902"
"1A400031266EE44000011621","10002320","SAMOA KUSH SEEDS 6PK",24,5.83,13.33,"CANNIBIS","USER","11621"
"1A400031266EE44000011622","10002321","PANAMA KUSH SEEDS 6PK",-3,5.83,13.33,"CANNIBIS","USER","11622"
"1A400031266EE44000011623","10002322","CRAZY GLUE SEEDS 6PK",0,5.83,13.33,"CANNIBIS","USER","11623"
"1A400031266EE44000011624","10002323","ORANGE KRUSH SEEDS 6PK",48,5.83,13.33,"CANNIBIS","USER","11624"
"1A400031266EE7E000004397","10002324","PRE-ROLL MONKEY BUISNESS",20,3.5,10,"CANNIBIS","USER","16"
"1A400031266EE7E000004399","10002325","PRE-ROLL AFGHANI GRAPEFRUIT-FL",15,3,10,"CANNIBIS","USER","1217"
"1A400031266EE7E000004400","10002326","PRE-ROLL SUMO GRANDE",-18,3,10,"CANNIBIS","USER","16"
"1A400031268758C000000508","10002327","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","508"
"1A40003126874B6000025748","10002328","MARY'S THC INDICA PATCH",2,5,12,"CANNIBIS","USER","1168916"
"1A40003126874B6000025747","10002329","MARY'S CBD PATCH",59,5,12,"CANNIBIS","USER","1178934"
"1A40003126874B6000025746","10002330","MARY'S CBD/THC PATCH",8,5,12,"CANNIBIS","USER","2171017"
"1A40003126874B6000025749","10002331","MARY'S CBD PEN",3,25,50,"CANNIBIS","USER","2178985"
"1A40003126874B6000025750","10002332","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","25750"
"1A4000312687484000026922","10002333","SAMPLES WEIGHTED",41.95,0.1,0.01,"CANNIBIS","USER","26922"
"1A40003126874EF000004065","10002334","SWEET 1G CARTRIDGE HYBRID",14,37,100,"CANNIBIS","USER","ROH03677"
"1A40003126874EF000004067","10002335","SWEET 1G CARTRIDGE SATIVA",10,37,100,"CANNIBIS","USER","ROS03943"
"1A40003126874EF000004066","10002336","SWEET 1G CARTRIDGE INDICA",22,37,100,"CANNIBIS","USER","ROI03339"
"1A40003126874EF000004063","10002337","SWEET 500MG CARTRIDGE INDICA",8,25,75,"CANNIBIS","USER","ROI0339"
"1A40003126874EF000004064","10002338","SWEET 500MG CARTRIDGE SATIVA",9,25,75,"CANNIBIS","USER","ROS03453"
"1A4000312687488000023230","10002339","PAX PODS KOSHER KUSH",6,30,70,"CANNIBIS","USER","170123ILPXRKSHC1"
"1A400031266F0A3000000685","10002341","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","USER","GIRLSCOUTCOOKIES"
"1A400031266EF74000001489","10002342","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","USER","1489"
"1A400031266F025000003104","10002343","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","USER","3104"
"1A400031266F025000003315","10002344","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","USER","RMEBK11917"
"1A400031266EEF2000013001","10002345","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","USER","NORTHERNLIGHTS122616"
"1A400031266EE07000001860","10002346","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","USER","001860"
"1A400031266F025000003312","10002347","LA CHOCOLATE 7G",0,25,75,"CANNIBIS","USER","RMELAC11717"
"1A400031266F025000003312","10002348","LA CHOCOLATE 3.5G",-1,12.5,40,"CANNIBIS","USER","RMELAC11717"
"1A400031266F025000003312","10002349","LA CHOCOLATE 1G",-6,3.57,12,"CANNIBIS","USER","RMELAC11717"
"1A400031266F025000003312","10002350","LA CHOCOLATE 1G",-6,3.57,12,"CANNIBIS","USER","RMELAC11717"
"1A4000312687488000023227","10002351","PAX PODS PANAMA PUNCH",10,30,70,"CANNIBIS","USER","161231MBPPR1"
"1A4000312687488000023228","10002352","PAX PODS PANAMA PUNCH",10,30,70,"CANNIBIS","USER","161202MBPPR1"
"1A4000312687484000025635","10002353","LOVE'S BAKLAVA COOKIE BITES",8,10,25,"CANNIBIS","USER","RHO252A24712"
"1A4000312687484000025632","10002354","LOVES PEANUT BUTTER BROWNIE GF",7,10,25,"CANNIBIS","USER","RHO294A23764"
"1A4000312687484000025634","10002355","LOVE'S 10MG CHOCOLATE CHIP",16,2.5,6,"CANNIBIS","USER","RH0226A15489"
"1A40003126874A6000013636","10002356","BOLDER PLATINUM OG WAX",31,12,40,"CANNIBIS","USER","3774"
"1A40003126874A6000013635","10002357","BOLDER FUSION ILLUSION WAX",0,12,40,"CANNIBIS","USER","4330"
"1A400031266EE07000001873","10002358","PRE-ROLL TRIM SATIVA BLEND",-1,1.23,6,"CANNIBIS","USER","UKCHEESE"
"1A400031266F025000003102","10002359","PRE-ROLL TRIM SATIVA BLEND",-1,1.23,6,"CANNIBIS","USER","3102"
"1A400031266F0A3000000686","10002360","PRE-ROLL TRIM SATIVA BLEND",-1,1.23,6,"CANNIBIS","USER","0686"
"1A400031266EF49000001545","10002361","PRE-ROLL TRIM SATIVA BLEND",-1,1.23,6,"CANNIBIS","USER","1545"
"1A400031266EEEB000011525","10002362","GREEN CRACK 3.5G",54,7.81,60,"CANNIBIS","USER","ROOM3HARVEST926GC"
"1A400031266EEEB000011525","10002363","GREEN CRACK 1G",69,2.23,20,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011525","10002364","GREEN CRACK 7G",15,15.63,110,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011534","10002365","GREEN CRACK 1G",69,2.23,20,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011534","10002366","GREEN CRACK 3.5G",54,7.81,60,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011534","10002367","GREEN CRACK 7G",15,15.63,110,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011533","10002368","GREEN CRACK 1G",69,2.23,20,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011533","10002369","GREEN CRACK 3.5G",54,7.81,60,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011533","10002370","GREEN CRACK 7G",15,15.63,110,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011521","10002371","GREEN CRACK 7G",15,15.63,110,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011521","10002372","GREEN CRACK 3.5G",54,7.81,60,"CANNIBIS","USER","ROOM3HARVESTED926GC"
"1A400031266EEEB000011521","10002373","GREEN CRACK 1G",69,2.23,20,"CANNIBIS","USER","ROOM3HARVESTED929GC"
"1A4000312687547000001900","10002374","TASTE BUDZ TROPICAL PUNCH I",27,10,25,"CANNIBIS","USER","1644"
"1A4000312687547000001906","10002375","TASTE BUDZ KIWI STRAWBERRY S",31,10,25,"CANNIBIS","USER","1735"
"1A4000312687547000001902","10002376","TASTE BUDZ KIWI STRAWBERRY I",28,10,25,"CANNIBIS","USER","1248"
"1A4000312687547000001905","10002377","TASTE BUDZ WATERMELON S",42,10,25,"CANNIBIS","USER","1522"
"1A400031266F025000003313","10002378","STARDAWG 1G",0,3.79,20,"CANNIBIS","USER","RMGSD12517"
"1A400031266F025000003313","10002379","STARDAWG 3.5G",0,13.28,60,"CANNIBIS","USER","RMGSD12517"
"1A400031266F025000003313","10002380","STARDAWG 7G",0,26.56,110,"CANNIBIS","USER","RMGSD12517"
"1A4000312687547000001901","10002381","TASTE BUDZ WATERMELON I",30,10,25,"CANNIBIS","USER","1257"
"1A4000312687547000001904","10002382","TASTE BUDZ TROPICAL PUNCH S",30,10,25,"CANNIBIS","USER","1828"
"1A4000312687547000001899","10002383","TASTE BUDZ BLUE RASPBERRY I",32,10,25,"CANNIBIS","USER","1521"
"1A4000312687547000001903","10002384","TASTE BUDZ BLUE RASPBERRY S",42,10,25,"CANNIBIS","USER","1521"
"1A40003126874E4000007273","10002388","PLATINUM ROLLS LA X HARLEQUIN",-4,12,25,"CANNIBIS","USER","6526"
"1A40003126874E4000007271","10002389","PLATINUM ROLLS LA X SCOOBY",-1,12,25,"CANNIBIS","USER","6039"
"1A40003126874E4000007272","10002390","PLATINUM ROLLS A-TRAIN",-2,12,25,"CANNIBIS","USER","6896"
"1A400031266F103000000082","10002400","GRAPE APE  7G",0,21.88,75,"CANNIBIS","USER","0082"
"1A400031266F103000000082","10002401","GRAPE APE 1G",2,3.13,12,"CANNIBIS","USER","0082"
"1A400031266F103000000082","10002402","GRAPE APE 3.5G",0,10.94,40,"CANNIBIS","USER","0082"
"1A40003126874B3000045061","10002405","OPEN ONE SATIVA",15,12,25,"CANNIBIS","USER","424633898"
"1A40003126874b3000045059","10002407","OPEN 250MG CBD CARTRIDGE",1,15,40,"CANNIBIS","USER","433064510"
"1A40003126874B3000045059","10002409","OPEN 250MG SATIVA CARTRIDGE",3,0.01,40,"CANNIBIS","USER","45059"
"1A40003126874B3000045059","10002411","OPEN 250MG INDICA CARTRIDGE",19,10,40,"CANNIBIS","USER","45059"
"1A40003126874b3000045060","10002413","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","45060"
"1A400031266EEF2000015151","10002415","BIO CHEM 1G",82,3.31,20,"CANNIBIS","USER","015151"
"1A400031266EeF2000015151","10002417","BIO CHEM 3.5G",113,11.61,60,"CANNIBIS","USER","015151"
"1A400031266EEf2000015151","10002419","BIO CHEM 7G",10,23.23,110,"CANNIBIS","USER","015151"
"1A40003126874A5000012579","10002421","G.K. SPEARMINT CHILL PILLS",238,7.5,20,"CANNIBIS","USER","scp201rs110216"
"1A40003126874A5000012578","10002423","G.K. HONEY LEMON CHILL PILLS",51,7.5,20,"CANNIBIS","USER","icp131ri100616"
"1A40003126874A5000012580","10002427","CBD CHILL PILLS",126,7.5,20,"CANNIBIS","USER","hcp214rcbd020917"
"1A400031268748F000009177","10002429","TR CONCENTRATES LEMON G13 LIVE",-2,25,60,"CANNIBIS","USER","013117g"
"1a400031268748F000009193","10002431","TR CONCENTRATES MEMORY LOSS",0,14,35,"CANNIBIS","USER","021317b"
"1A400031266eE7E000004401","10002437","PRE ROLL DURBAN POISON",-15,3,10,"CANNIBIS","USER","16"
"1A400031266EE7E000004398","10002439","PRE-ROLL MEDICINE MAN-FLOWER",-7,3.5,10,"CANNIBIS","USER","125"
"1A4000312687506000010279","10002441","CODA COFFEE & DONUTS",1,9,25,"CANNIBIS","USER","7730"
"1a4000312687506000010280","10002443","CODA MAPLE & PECAN",-1,9,25,"CANNIBIS","USER","7674"
"1A4000312687506000010278","10002445","CODA SALT & NIBS",2,9,25,"CANNIBIS","USER","7617"
"1A40003126874A6000013631","10002447","BOLDER PLATINUM OG WAX",31,12,40,"CANNIBIS","USER","3907"
"1A40003126874A6000013634","10002449","BOLDER CHEM KUSH WAX",0,12,40,"CANNIBIS","USER","3901"
"1A400031268748F000009186","10002455","TR CONCENTRATES ULTRA SONJA",0,11,40,"CANNIBIS","USER","012717l"
"1A400031268748F000009181","10002457","TR CONCENTRATES BUBBLEGUM",20,14,40,"CANNIBIS","USER","021317c"
"1A400031268748F000009183","10002459","TR CONCENTRATES LA CONFIDENTIA",40,14,40,"CANNIBIS","USER","021417c"
"1A4000312687506000010277","10002461","CODA FIRE & ORANGE",2,9,25,"CANNIBIS","USER","7587"
"1A4000312687506000010275","10002463","CODA TRUFFLES SERENADE",7,10,25,"CANNIBIS","USER","pbj17048"
"1A4000312687506000010276","10002465","CODA HOT CHOCOLATE",3,2,7,"CANNIBIS","USER","7584"
"1A4000312687506000010281","10002467","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","10281"
"1A400031266F025000004244","10002469","TANGERINE KUSH 3.5G",1,12.5,60,"CANNIBIS","USER","rmhtk21417"
"1A400031266F025000004244","10002471","TANGERINE KUSH 1G",-1,3.57,12,"CANNIBIS","USER","rmhtk21417"
"1A400031266F025000004244","10002473","TANGERINE KUSH 7G",2,25,110,"CANNIBIS","USER","rmhtk21417"
"1A400031266F025000004209","10002475","MALIBU PURE KUSH 3.5G",0,13.28,60,"CANNIBIS","USER","rmhmpk021417"
"1A400031266f025000004209","10002477","MALIBU PURE KUSH 1G",0,3.79,20,"CANNIBIS","USER","rmhmpk021417"
"1a400031266F025000004209","10002479","MALIBU PURE KUSH 7G",0,26.56,110,"CANNIBIS","USER","rmhmpk021417"
"1A400031268748F000009183","10002488","TR CONCENTRATES LA CONFIDENTIA",40,14,40,"CANNIBIS","USER","NA"
